Time,data
1702347118.288105,352.6931457519531
1702347118.2881293,352.6931457519531
1702347118.288237,352.6931457519531
1702347118.2896764,352.6931457519531
1702347118.289884,352.6931457519531
1702347118.2901444,352.6931457519531
1702347118.295626,352.6931457519531
1702347118.2956371,352.6931457519531
1702347118.2956588,352.6931457519531
1702347118.2956755,352.6931457519531
1702347118.2961524,352.6931457519531
1702347118.2966788,352.6931457519531
1702347118.305034,352.6931457519531
1702347118.3052163,352.6931457519531
1702347118.3053489,352.6931457519531
1702347118.3054805,352.6931457519531
1702347118.3057392,352.6931457519531
1702347118.3068466,352.6931457519531
1702347118.3153667,352.6931457519531
1702347118.31561,352.6931457519531
1702347118.3157148,352.6931457519531
1702347118.3158755,352.6931457519531
1702347118.3162022,352.6931457519531
1702347118.3163803,352.6931457519531
1702347118.3251145,352.6931457519531
1702347118.3252692,352.6931457519531
1702347118.325444,352.6931457519531
1702347118.3256092,352.6931457519531
1702347118.3257086,352.6931457519531
1702347118.3258603,352.6931457519531
1702347118.335434,352.6931457519531
1702347118.3356295,352.6931457519531
1702347118.3356485,352.6931457519531
1702347118.3356855,352.6931457519531
1702347118.3360047,352.6931457519531
1702347118.337103,352.6931457519531
1702347118.34535,352.6931457519531
1702347118.345489,352.6931457519531
1702347118.3455927,352.6931457519531
1702347118.345966,352.6931457519531
1702347118.346056,352.6931457519531
1702347118.3460674,352.6931457519531
1702347118.3554366,352.6931457519531
1702347118.3554468,352.6931457519531
1702347118.3556519,352.6931457519531
1702347118.3557854,352.6931457519531
1702347118.3559792,352.6931457519531
1702347118.3653796,352.6931457519531
1702347118.3655033,352.6931457519531
1702347118.3658805,352.6931457519531
1702347118.3658998,352.6931457519531
1702347118.3662143,352.6931457519531
1702347118.3665807,352.6931457519531
1702347118.3752565,352.6931457519531
1702347118.3753793,352.6931457519531
1702347118.376087,352.6931457519531
1702347118.376274,352.6931457519531
1702347118.3769617,352.6931457519531
1702347118.3772266,352.6931457519531
1702347118.3854883,352.6931457519531
1702347118.3855112,352.6931457519531
1702347118.3855174,352.6931457519531
1702347118.385885,352.6931457519531
1702347118.386153,352.6931457519531
1702347118.386166,352.6931457519531
1702347118.3953762,352.6931457519531
1702347118.3953805,352.6931457519531
1702347118.395607,352.6931457519531
1702347118.3958848,352.6931457519531
1702347118.3960035,352.6931457519531
1702347118.3961074,352.6931457519531
1702347118.4051266,352.6931457519531
1702347118.4053442,352.6931457519531
1702347118.4054925,352.6931457519531
1702347118.4055934,352.6931457519531
1702347118.405805,352.6931457519531
1702347118.406627,352.6931457519531
1702347118.4151607,352.6931457519531
1702347118.4152904,352.6931457519531
1702347118.415453,352.6931457519531
1702347118.4156075,352.6931457519531
1702347118.4157956,352.6931457519531
1702347118.4159148,352.6931457519531
1702347118.425345,352.6931457519531
1702347118.4257257,352.6931457519531
1702347118.4262958,352.6931457519531
1702347118.4265435,352.6931457519531
1702347118.4267085,352.6931457519531
1702347118.427061,352.6931457519531
1702347118.4355662,352.6931457519531
1702347118.4357781,352.6931457519531
1702347118.435999,352.6931457519531
1702347118.4360178,352.6931457519531
1702347118.4363666,352.6931457519531
1702347118.436382,352.6931457519531
1702347118.4455078,352.6931457519531
1702347118.4455879,352.6931457519531
1702347118.4456306,352.6931457519531
1702347118.445905,352.6931457519531
1702347118.44615,352.6931457519531
1702347118.455045,352.6931457519531
1702347118.4551983,352.6931457519531
1702347118.4554458,352.6931457519531
1702347118.4559946,352.6931457519531
1702347118.456256,352.6931457519531
1702347118.4568694,352.6931457519531
1702347118.4652839,352.6931457519531
1702347118.4653053,352.6931457519531
1702347118.4654477,352.6931457519531
1702347118.465619,352.6931457519531
1702347118.4658144,352.6931457519531
1702347118.4658554,352.6931457519531
1702347118.4751606,352.6931457519531
1702347118.4753344,352.6931457519531
1702347118.475349,352.6931457519531
1702347118.4761522,352.6931457519531
1702347118.4764326,352.6931457519531
1702347118.4764802,352.6931457519531
1702347118.4864807,352.6931457519531
1702347118.486596,352.6931457519531
1702347118.4866893,352.6931457519531
1702347118.4868917,352.6931457519531
1702347118.4871686,352.6931457519531
1702347118.4872146,352.6931457519531
1702347118.4953215,352.6931457519531
1702347118.495702,352.6931457519531
1702347118.4959195,352.6931457519531
1702347118.4962542,352.6931457519531
1702347118.496471,352.6931457519531
1702347118.4965577,352.6931457519531
1702347118.5063703,352.6931457519531
1702347118.5063841,352.6931457519531
1702347118.5152354,352.6931457519531
1702347118.5153072,352.6931457519531
1702347118.5157888,352.6931457519531
1702347118.515844,352.6931457519531
1702347118.516415,352.6931457519531
1702347118.5167885,352.6931457519531
1702347118.5250847,352.6931457519531
1702347118.5253491,352.6931457519531
1702347118.5253952,352.6931457519531
1702347118.525502,352.6931457519531
1702347118.5256503,352.6931457519531
1702347118.5257792,352.6931457519531
1702347118.535374,352.6931457519531
1702347118.5354595,352.6931457519531
1702347118.5381072,352.6931457519531
1702347118.5381186,352.6931457519531
1702347118.5456262,352.6931457519531
1702347118.5457835,352.6931457519531
1702347118.5460494,352.6931457519531
1702347118.5461864,352.6931457519531
1702347118.546385,352.6931457519531
1702347118.5465698,352.6931457519531
1702347118.5552049,352.6931457519531
1702347118.55547,352.6931457519531
1702347118.5555375,352.6931457519531
1702347118.5557594,352.6931457519531
1702347118.556138,352.6931457519531
1702347118.556547,352.6931457519531
1702347118.565474,352.6931457519531
1702347118.5656435,352.6931457519531
1702347118.5658727,352.6931457519531
1702347118.565892,352.6931457519531
1702347118.5661123,352.6931457519531
1702347118.566179,352.6931457519531
1702347118.575459,352.6931457519531
1702347118.5756629,352.6931457519531
1702347118.5758977,352.6931457519531
1702347118.5759182,352.6931457519531
1702347118.5761173,352.6931457519531
1702347118.5851364,352.6931457519531
1702347118.5853949,352.6931457519531
1702347118.585696,352.6931457519531
1702347118.585898,352.6931457519531
1702347118.5862021,352.6931457519531
1702347118.5864425,352.6931457519531
1702347118.5951877,352.6931457519531
1702347118.595351,352.6931457519531
1702347118.5956025,352.6931457519531
1702347118.5975869,352.6931457519531
1702347118.5977669,352.6931457519531
1702347118.597775,352.6931457519531
1702347118.6051226,352.6931457519531
1702347118.605366,352.6931457519531
1702347118.6058524,352.6931457519531
1702347118.6061482,352.6931457519531
1702347118.6072674,352.6931457519531
1702347118.6075451,352.6931457519531
1702347118.6151595,352.6931457519531
1702347118.6153405,352.6931457519531
1702347118.6154613,352.6931457519531
1702347118.615733,352.6931457519531
1702347118.6159332,352.6931457519531
1702347118.6171522,352.6931457519531
1702347118.6252778,352.6931457519531
1702347118.6255107,352.6931457519531
1702347118.6257617,352.6931457519531
1702347118.6258986,352.6931457519531
1702347118.6260102,352.6931457519531
1702347118.635444,352.6931457519531
1702347118.6354868,352.6931457519531
1702347118.6357014,352.6931457519531
1702347118.6358156,352.6931457519531
1702347118.6359632,352.6931457519531
1702347118.637945,352.6931457519531
1702347118.6452398,352.6931457519531
1702347118.645318,352.6931457519531
1702347118.6455665,352.6931457519531
1702347118.645728,352.6931457519531
1702347118.6461277,352.6931457519531
1702347118.6462197,352.6931457519531
1702347118.6553175,352.6931457519531
1702347118.6554317,352.6931457519531
1702347118.6556778,352.6931457519531
1702347118.656231,352.6931457519531
1702347118.659512,352.6931457519531
1702347118.659663,352.6931457519531
1702347118.665301,352.6931457519531
1702347118.6655467,352.6931457519531
1702347118.6660907,352.6931457519531
1702347118.6662707,352.6931457519531
1702347118.6664147,352.6931457519531
1702347118.6665251,352.6931457519531
1702347118.6753776,352.6931457519531
1702347118.6754546,352.6931457519531
1702347118.675638,352.6931457519531
1702347118.675779,352.6931457519531
1702347118.6758926,352.6931457519531
1702347118.676035,352.6931457519531
1702347118.6851833,352.6931457519531
1702347118.685379,352.6931457519531
1702347118.6858594,352.6931457519531
1702347118.6858714,352.6931457519531
1702347118.6859515,352.6931457519531
1702347118.6861603,352.6931457519531
1702347118.6952286,352.6931457519531
1702347118.695276,352.6931457519531
1702347118.6953251,352.6931457519531
1702347118.695544,352.6931457519531
1702347118.6956873,352.6931457519531
1702347118.6971052,352.6931457519531
1702347118.705457,352.6931457519531
1702347118.7054636,352.6931457519531
1702347118.7057252,352.6931457519531
1702347118.7058682,352.6931457519531
1702347118.7060554,352.6931457519531
1702347118.7065084,352.6931457519531
1702347118.7154021,352.6931457519531
1702347118.7154217,352.6931457519531
1702347118.715527,352.6931457519531
1702347118.7155387,352.6931457519531
1702347118.716178,352.6931457519531
1702347118.7171636,352.6931457519531
1702347118.7259254,352.6931457519531
1702347118.725986,352.6931457519531
1702347118.7262766,352.6931457519531
1702347118.726531,352.6931457519531
1702347118.7265673,352.6931457519531
1702347118.7267673,352.6931457519531
1702347118.7354493,352.6931457519531
1702347118.7357066,352.6931457519531
1702347118.7357578,352.6931457519531
1702347118.7358222,352.6931457519531
1702347118.7360508,352.6931457519531
1702347118.7366927,352.6931457519531
1702347118.7462695,352.6931457519531
1702347118.7462976,352.6931457519531
1702347118.7468376,352.6931457519531
1702347118.7471309,352.6931457519531
1702347118.7471473,352.6931457519531
1702347118.747375,352.6931457519531
1702347118.7552989,352.6931457519531
1702347118.7554383,352.6931457519531
1702347118.7561798,352.6931457519531
1702347118.7562335,352.6931457519531
1702347118.756623,352.6931457519531
1702347118.7566376,352.6931457519531
1702347118.765135,352.6931457519531
1702347118.765364,352.6931457519531
1702347118.765702,352.6931457519531
1702347118.7657154,352.6931457519531
1702347118.765891,352.6931457519531
1702347118.765902,352.6931457519531
1702347118.7752297,352.6931457519531
1702347118.7756634,352.6931457519531
1702347118.7757862,352.6931457519531
1702347118.7760854,352.6931457519531
1702347118.7761269,352.6931457519531
1702347118.7763531,352.6931457519531
1702347118.785067,352.6931457519531
1702347118.7854955,352.6931457519531
1702347118.785605,352.6931457519531
1702347118.7858992,352.6931457519531
1702347118.78608,352.6931457519531
1702347118.7863762,352.6931457519531
1702347118.7962477,352.6931457519531
1702347118.7962573,352.6931457519531
1702347118.796357,352.6931457519531
1702347118.7963753,352.6931457519531
1702347118.7963827,352.6931457519531
1702347118.7964592,352.6931457519531
1702347118.8050315,352.6931457519531
1702347118.805403,352.6931457519531
1702347118.8056257,352.6931457519531
1702347118.8059466,352.6931457519531
1702347118.8061757,352.6931457519531
1702347118.8065035,352.6931457519531
1702347118.8151696,352.6931457519531
1702347118.815213,352.6931457519531
1702347118.8154056,352.6931457519531
1702347118.815753,352.6931457519531
1702347118.815915,352.6931457519531
1702347118.816436,352.6931457519531
1702347118.8251634,352.6931457519531
1702347118.825489,352.6931457519531
1702347118.8255866,352.6931457519531
1702347118.825751,352.6931457519531
1702347118.82666,352.6931457519531
1702347118.827251,352.6931457519531
1702347118.8353124,352.6931457519531
1702347118.8354688,352.6931457519531
1702347118.8359976,352.6931457519531
1702347118.8360102,352.6931457519531
1702347118.83614,352.6931457519531
1702347118.8366044,352.6931457519531
1702347118.8453186,352.6931457519531
1702347118.8454616,352.6931457519531
1702347118.8456192,352.6931457519531
1702347118.8457377,352.6931457519531
1702347118.8459406,352.6931457519531
1702347118.846053,352.6931457519531
1702347118.8567438,352.6931457519531
1702347118.8568165,352.6931457519531
1702347118.8568258,352.6931457519531
1702347118.856832,352.6931457519531
1702347118.8568387,352.6931457519531
1702347118.8568466,352.6931457519531
1702347118.864979,352.6931457519531
1702347118.865361,352.6931457519531
1702347118.865614,352.6931457519531
1702347118.8656578,352.6931457519531
1702347118.8658519,352.6931457519531
1702347118.8663428,352.6931457519531
1702347118.8750236,352.6931457519531
1702347118.875479,352.6931457519531
1702347118.8755758,352.6931457519531
1702347118.8757112,352.6931457519531
1702347118.8758702,352.6931457519531
1702347118.8761263,352.6931457519531
1702347118.8851182,352.6931457519531
1702347118.8854716,352.6931457519531
1702347118.885733,352.6931457519531
