Time,layout.dim,layout.data_offset,data_0,data_1
1702347118.915158,[],0,-0.1275286645917524,0.13619846068482927
1702347118.9247372,[],0,-0.1275286645917524,0.13619846068482927
1702347118.9349396,[],0,-0.1275286645917524,0.13619846068482927
1702347118.9446409,[],0,-0.1275286645917524,0.13619846068482927
1702347118.9547296,[],0,-0.1275286645917524,0.13619846068482927
1702347118.9648964,[],0,-0.1275286645917524,0.13619846068482927
1702347118.9746916,[],0,-0.1275286645917524,0.13619846068482927
1702347118.9846165,[],0,-0.1275286645917524,0.13619846068482927
1702347118.9945977,[],0,-0.1275286645917524,0.13619846068482927
1702347119.004481,[],0,-0.1275286645917524,0.13619846068482927
1702347119.015182,[],0,-0.1275286645917524,0.13619846068482927
1702347119.0248482,[],0,-0.1275286645917524,0.13619846068482927
1702347119.0346317,[],0,-0.1275286645917524,0.13619846068482927
1702347119.0445418,[],0,-0.1275286645917524,0.13619846068482927
1702347119.055033,[],0,-0.1275286645917524,0.13619846068482927
1702347119.064717,[],0,-0.1275286645917524,0.13619846068482927
1702347119.0745895,[],0,-0.1275286645917524,0.13619846068482927
1702347119.0845902,[],0,-0.1275286645917524,0.13619846068482927
1702347119.0948162,[],0,-0.1275286645917524,0.13619846068482927
1702347119.1046634,[],0,-0.1275286645917524,0.13619846068482927
1702347119.1146965,[],0,-0.1275286645917524,0.13619846068482927
1702347119.1260848,[],0,-0.1275286645917524,0.13619846068482927
1702347119.1346798,[],0,-0.1275286645917524,0.13619846068482927
1702347119.1450427,[],0,-0.1275286645917524,0.13619846068482927
1702347119.154735,[],0,-0.1275286645917524,0.13619846068482927
1702347119.1648617,[],0,-0.1275286645917524,0.13619846068482927
1702347119.1747513,[],0,-0.1275286645917524,0.13619846068482927
1702347119.184533,[],0,-0.1275286645917524,0.13619846068482927
1702347119.1945705,[],0,-0.1275286645917524,0.13619846068482927
1702347119.2049382,[],0,-0.1275286645917524,0.13619846068482927
1702347119.2146852,[],0,-0.1275286645917524,0.13619846068482927
1702347119.224725,[],0,-0.1275286645917524,0.13619846068482927
1702347119.2347095,[],0,-0.1275286645917524,0.13619846068482927
1702347119.2449346,[],0,-0.1275286645917524,0.13619846068482927
1702347119.2547276,[],0,-0.1275286645917524,0.13619846068482927
1702347119.2645562,[],0,-0.1275286645917524,0.13619846068482927
1702347119.2748544,[],0,-0.1275286645917524,0.13619846068482927
1702347119.284721,[],0,-0.1275286645917524,0.13619846068482927
1702347119.294922,[],0,-0.1275286645917524,0.13619846068482927
1702347119.3048198,[],0,-0.1275286645917524,0.13619846068482927
1702347119.314684,[],0,-0.1275286645917524,0.13619846068482927
1702347119.3264756,[],0,-0.1275286645917524,0.13619846068482927
1702347119.3348696,[],0,-0.1275286645917524,0.13619846068482927
1702347119.3447514,[],0,-0.1275286645917524,0.13619846068482927
1702347119.354763,[],0,-0.1275286645917524,0.13619846068482927
1702347119.3647175,[],0,-0.1275286645917524,0.13619846068482927
1702347119.3749945,[],0,-0.1275286645917524,0.13619846068482927
1702347119.384802,[],0,-0.1275286645917524,0.13619846068482927
1702347119.3958292,[],0,-0.1275286645917524,0.13619846068482927
1702347119.4048731,[],0,-0.1275286645917524,0.13619846068482927
1702347119.415132,[],0,-0.1275286645917524,0.13619846068482927
1702347119.424724,[],0,-0.1275286645917524,0.13619846068482927
1702347119.4347095,[],0,-0.1275286645917524,0.13619846068482927
1702347119.444648,[],0,-0.1275286645917524,0.13619846068482927
1702347119.4546432,[],0,-0.1275286645917524,0.13619846068482927
1702347119.4646528,[],0,-0.1275286645917524,0.13619846068482927
1702347119.4747567,[],0,-0.1275286645917524,0.13619846068482927
1702347119.4849167,[],0,-0.1275286645917524,0.13619846068482927
1702347119.4954448,[],0,-0.1275286645917524,0.13619846068482927
1702347119.5047119,[],0,-0.1275286645917524,0.13619846068482927
1702347119.5148005,[],0,-0.1275286645917524,0.13619846068482927
1702347119.5246892,[],0,-0.1275286645917524,0.13619846068482927
1702347119.5345984,[],0,-0.1275286645917524,0.13619846068482927
1702347119.5445547,[],0,-0.1275286645917524,0.13619846068482927
1702347119.554438,[],0,-0.1275286645917524,0.13619846068482927
1702347119.5647178,[],0,-0.1275286645917524,0.13619846068482927
1702347119.574764,[],0,-0.1275286645917524,0.13619846068482927
1702347119.5849748,[],0,-0.1275286645917524,0.13619846068482927
1702347119.5952134,[],0,-0.1275286645917524,0.13619846068482927
1702347119.604935,[],0,-0.1275286645917524,0.13619846068482927
1702347119.6150553,[],0,-0.1275286645917524,0.13619846068482927
1702347119.6248004,[],0,-0.1275286645917524,0.13619846068482927
1702347119.6347632,[],0,-0.1275286645917524,0.13619846068482927
1702347119.644724,[],0,-0.1275286645917524,0.13619846068482927
1702347119.6555386,[],0,-0.1275286645917524,0.13619846068482927
1702347119.6648123,[],0,-0.1275286645917524,0.13619846068482927
1702347119.6747916,[],0,-0.1275286645917524,0.13619846068482927
1702347119.6845558,[],0,-0.1275286645917524,0.13619846068482927
1702347119.6950533,[],0,-0.1275286645917524,0.13619846068482927
1702347119.7044458,[],0,-0.1275286645917524,0.13619846068482927
1702347119.714853,[],0,-0.1275286645917524,0.13619846068482927
1702347119.724782,[],0,-0.1275286645917524,0.13619846068482927
1702347119.7348716,[],0,-0.1275286645917524,0.13619846068482927
1702347119.7447133,[],0,-0.1275286645917524,0.13619846068482927
1702347119.7546115,[],0,-0.1275286645917524,0.13619846068482927
1702347119.7651148,[],0,-0.1275286645917524,0.13619846068482927
1702347119.774734,[],0,-0.1275286645917524,0.13619846068482927
1702347119.784852,[],0,-0.1275286645917524,0.13619846068482927
1702347119.7946944,[],0,-0.1275286645917524,0.13619846068482927
1702347119.8050072,[],0,-0.1275286645917524,0.13619846068482927
1702347119.814526,[],0,-0.1275286645917524,0.13619846068482927
1702347119.8246083,[],0,-0.1275286645917524,0.13619846068482927
1702347119.8347845,[],0,-0.1275286645917524,0.13619846068482927
1702347119.8448668,[],0,-0.1275286645917524,0.13619846068482927
1702347119.8548875,[],0,-0.1275286645917524,0.13619846068482927
1702347119.8648543,[],0,-0.1275286645917524,0.13619846068482927
1702347119.8748443,[],0,-0.1275286645917524,0.13619846068482927
1702347119.8845785,[],0,-0.1275286645917524,0.13619846068482927
1702347119.894581,[],0,-0.1275286645917524,0.13619846068482927
1702347119.9049459,[],0,-0.1275286645917524,0.13619846068482927
1702347119.9146404,[],0,-0.1275286645917524,0.13619846068482927
1702347119.9245462,[],0,-0.1275286645917524,0.13619846068482927
1702347119.9347177,[],0,-0.1275286645917524,0.13619846068482927
1702347119.945187,[],0,-0.1275286645917524,0.13619846068482927
1702347119.955053,[],0,-0.1275286645917524,0.13619846068482927
1702347119.964808,[],0,-0.1275286645917524,0.13619846068482927
1702347119.9745367,[],0,-0.1275286645917524,0.13619846068482927
1702347119.984784,[],0,-0.1275286645917524,0.13619846068482927
1702347119.9947896,[],0,-0.1275286645917524,0.13619846068482927
1702347120.004601,[],0,-0.1275286645917524,0.13619846068482927
1702347120.0146892,[],0,-0.1275286645917524,0.13619846068482927
1702347120.02448,[],0,-0.1275286645917524,0.13619846068482927
1702347120.0348883,[],0,-0.1275286645917524,0.13619846068482927
1702347120.0450265,[],0,-0.1275286645917524,0.13619846068482927
1702347120.054479,[],0,-0.1275286645917524,0.13619846068482927
1702347120.0647535,[],0,-0.1275286645917524,0.13619846068482927
1702347120.0751936,[],0,-0.1275286645917524,0.13619846068482927
1702347120.0847287,[],0,-0.1275286645917524,0.13619846068482927
1702347120.0947526,[],0,-0.1275286645917524,0.13619846068482927
1702347120.104785,[],0,-0.1275286645917524,0.13619846068482927
1702347120.1147828,[],0,-0.1275286645917524,0.13619846068482927
1702347120.1247425,[],0,-0.1275286645917524,0.13619846068482927
1702347120.134719,[],0,-0.1275286645917524,0.13619846068482927
1702347120.1448011,[],0,-0.1275286645917524,0.13619846068482927
1702347120.154729,[],0,-0.1275286645917524,0.13619846068482927
1702347120.1646643,[],0,-0.1275286645917524,0.13619846068482927
1702347120.1747308,[],0,-0.1275286645917524,0.13619846068482927
1702347120.1848247,[],0,-0.1275286645917524,0.13619846068482927
1702347120.194836,[],0,-0.1275286645917524,0.13619846068482927
1702347120.2048357,[],0,-0.1275286645917524,0.13619846068482927
1702347120.2152033,[],0,-0.1275286645917524,0.13619846068482927
1702347120.2247317,[],0,-0.1275286645917524,0.13619846068482927
1702347120.2346413,[],0,-0.1275286645917524,0.13619846068482927
1702347120.2447019,[],0,-0.1275286645917524,0.13619846068482927
1702347120.2547734,[],0,-0.1275286645917524,0.13619846068482927
1702347120.264855,[],0,-0.1275286645917524,0.13619846068482927
1702347120.2747562,[],0,-0.1275286645917524,0.13619846068482927
1702347120.284768,[],0,-0.1275286645917524,0.13619846068482927
1702347120.2948265,[],0,-0.1275286645917524,0.13619846068482927
1702347120.3047278,[],0,-0.1275286645917524,0.13619846068482927
1702347120.3151588,[],0,-0.1275286645917524,0.13619846068482927
1702347120.324852,[],0,-0.1275286645917524,0.13619846068482927
1702347120.335013,[],0,-0.1275286645917524,0.13619846068482927
1702347120.3445768,[],0,-0.1275286645917524,0.13619846068482927
1702347120.354738,[],0,-0.1275286645917524,0.13619846068482927
1702347120.364747,[],0,-0.1275286645917524,0.13619846068482927
1702347120.374567,[],0,-0.1275286645917524,0.13619846068482927
1702347120.3844883,[],0,-0.1275286645917524,0.13619846068482927
1702347120.3949203,[],0,-0.1275286645917524,0.13619846068482927
1702347120.404778,[],0,-0.1275286645917524,0.13619846068482927
1702347120.4145799,[],0,-0.1275286645917524,0.13619846068482927
1702347120.424738,[],0,-0.1275286645917524,0.13619846068482927
1702347120.4350333,[],0,-0.1275286645917524,0.13619846068482927
1702347120.444988,[],0,-0.1275286645917524,0.13619846068482927
1702347120.4549,[],0,-0.1275286645917524,0.13619846068482927
1702347120.4648669,[],0,-0.1275286645917524,0.13619846068482927
1702347120.474822,[],0,-0.1275286645917524,0.13619846068482927
1702347120.48461,[],0,-0.1275286645917524,0.13619846068482927
1702347120.494589,[],0,-0.1275286645917524,0.13619846068482927
1702347120.5047884,[],0,-0.1275286645917524,0.13619846068482927
1702347120.5150547,[],0,-0.1275286645917524,0.13619846068482927
1702347120.5247355,[],0,-0.1275286645917524,0.13619846068482927
1702347120.5345752,[],0,-0.1275286645917524,0.13619846068482927
1702347120.5447059,[],0,-0.1275286645917524,0.13619846068482927
1702347120.5544436,[],0,-0.1275286645917524,0.13619846068482927
1702347120.5646396,[],0,-0.1275286645917524,0.13619846068482927
1702347120.5744865,[],0,-0.1275286645917524,0.13619846068482927
1702347120.5846574,[],0,-0.1275286645917524,0.13619846068482927
1702347120.5947347,[],0,-0.1275286645917524,0.13619846068482927
1702347120.60539,[],0,-0.1275286645917524,0.13619846068482927
1702347120.614877,[],0,-0.1275286645917524,0.13619846068482927
1702347120.624787,[],0,-0.1275286645917524,0.13619846068482927
1702347120.634776,[],0,-0.1275286645917524,0.13619846068482927
1702347120.6445007,[],0,-0.1275286645917524,0.13619846068482927
1702347120.654836,[],0,-0.1275286645917524,0.13619846068482927
1702347120.6648588,[],0,-0.1275286645917524,0.13619846068482927
1702347120.674799,[],0,-0.1275286645917524,0.13619846068482927
1702347120.6848376,[],0,-0.1275286645917524,0.13619846068482927
1702347120.6946557,[],0,-0.1275286645917524,0.13619846068482927
1702347120.7046628,[],0,-0.1275286645917524,0.13619846068482927
1702347120.7147849,[],0,-0.1275286645917524,0.13619846068482927
1702347120.7245975,[],0,-0.1275286645917524,0.13619846068482927
1702347120.7347283,[],0,-0.1275286645917524,0.13619846068482927
1702347120.7445178,[],0,-0.1275286645917524,0.13619846068482927
1702347120.7548354,[],0,-0.1275286645917524,0.13619846068482927
1702347120.764611,[],0,-0.1275286645917524,0.13619846068482927
1702347120.774706,[],0,-0.1275286645917524,0.13619846068482927
1702347120.7848165,[],0,-0.1275286645917524,0.13619846068482927
1702347120.7949524,[],0,-0.1275286645917524,0.13619846068482927
1702347120.804953,[],0,-0.1275286645917524,0.13619846068482927
1702347120.8147876,[],0,-0.1275286645917524,0.13619846068482927
1702347120.8246796,[],0,-0.1275286645917524,0.13619846068482927
1702347120.8347743,[],0,-0.1275286645917524,0.13619846068482927
1702347120.8445876,[],0,-0.1275286645917524,0.13619846068482927
1702347120.8545732,[],0,-0.1275286645917524,0.13619846068482927
1702347120.8648977,[],0,-0.1275286645917524,0.13619846068482927
1702347120.8750904,[],0,-0.1275286645917524,0.13619846068482927
1702347120.884649,[],0,-0.1275286645917524,0.13619846068482927
1702347120.894791,[],0,-0.1275286645917524,0.13619846068482927
1702347120.9049687,[],0,-0.1275286645917524,0.13619846068482927
1702347120.9146163,[],0,-0.1275286645917524,0.13619846068482927
1702347120.924724,[],0,-0.1275286645917524,0.13619846068482927
1702347120.9347668,[],0,-0.1275286645917524,0.13619846068482927
1702347120.9447482,[],0,-0.1275286645917524,0.13619846068482927
1702347120.9547973,[],0,-0.1275286645917524,0.13619846068482927
1702347120.964752,[],0,-0.1275286645917524,0.13619846068482927
1702347120.9747684,[],0,-0.1275286645917524,0.13619846068482927
1702347120.9847062,[],0,-0.1275286645917524,0.13619846068482927
1702347120.9947364,[],0,-0.1275286645917524,0.13619846068482927
1702347121.004561,[],0,-0.1275286645917524,0.13619846068482927
1702347121.0148928,[],0,-0.1275286645917524,0.13619846068482927
1702347121.024685,[],0,-0.1275286645917524,0.13619846068482927
1702347121.0345988,[],0,-0.1275286645917524,0.13619846068482927
1702347121.0447464,[],0,-0.1275286645917524,0.13619846068482927
1702347121.0544658,[],0,-0.1275286645917524,0.13619846068482927
1702347121.0648024,[],0,-0.1275286645917524,0.13619846068482927
1702347121.0747836,[],0,-0.1275286645917524,0.13619846068482927
1702347121.0848386,[],0,-0.1275286645917524,0.13619846068482927
1702347121.0948243,[],0,-0.1275286645917524,0.13619846068482927
1702347121.1046488,[],0,-0.1275286645917524,0.13619846068482927
1702347121.114982,[],0,-0.1275286645917524,0.13619846068482927
1702347121.1247823,[],0,-0.1275286645917524,0.13619846068482927
1702347121.1352463,[],0,-0.1275286645917524,0.13619846068482927
1702347121.1448174,[],0,-0.1275286645917524,0.13619846068482927
1702347121.1551042,[],0,-0.1275286645917524,0.13619846068482927
1702347121.164528,[],0,-0.1275286645917524,0.13619846068482927
1702347121.1748688,[],0,-0.1275286645917524,0.13619846068482927
1702347121.1847928,[],0,-0.1275286645917524,0.13619846068482927
1702347121.1946433,[],0,-0.1275286645917524,0.13619846068482927
1702347121.204953,[],0,-0.1275286645917524,0.13619846068482927
1702347121.2149644,[],0,-0.1275286645917524,0.13619846068482927
1702347121.2249105,[],0,-0.1275286645917524,0.13619846068482927
1702347121.2346313,[],0,-0.1275286645917524,0.13619846068482927
1702347121.2446468,[],0,-0.1275286645917524,0.13619846068482927
1702347121.2547443,[],0,-0.1275286645917524,0.13619846068482927
1702347121.26465,[],0,-0.1275286645917524,0.13619846068482927
1702347121.2746844,[],0,-0.1275286645917524,0.13619846068482927
1702347121.2847366,[],0,-0.1275286645917524,0.13619846068482927
1702347121.2952886,[],0,-0.1275286645917524,0.13619846068482927
1702347121.3045697,[],0,-0.1275286645917524,0.13619846068482927
1702347121.3147473,[],0,-0.1275286645917524,0.13619846068482927
1702347121.3247652,[],0,-0.1275286645917524,0.13619846068482927
1702347121.3348937,[],0,-0.1275286645917524,0.13619846068482927
1702347121.3445861,[],0,-0.1275286645917524,0.13619846068482927
1702347121.354754,[],0,-0.1275286645917524,0.13619846068482927
1702347121.3646564,[],0,-0.1275286645917524,0.13619846068482927
1702347121.3748274,[],0,-0.1275286645917524,0.13619846068482927
1702347121.3847501,[],0,-0.1275286645917524,0.13619846068482927
1702347121.394527,[],0,-0.1275286645917524,0.13619846068482927
1702347121.4048605,[],0,-0.1275286645917524,0.13619846068482927
1702347121.4146938,[],0,-0.1275286645917524,0.13619846068482927
1702347121.424763,[],0,-0.1275286645917524,0.13619846068482927
1702347121.4344885,[],0,-0.1275286645917524,0.13619846068482927
1702347121.4446623,[],0,-0.1275286645917524,0.13619846068482927
1702347121.454686,[],0,-0.1275286645917524,0.13619846068482927
1702347121.4645457,[],0,-0.1275286645917524,0.13619846068482927
1702347121.4752407,[],0,-0.1275286645917524,0.13619846068482927
1702347121.484938,[],0,-0.1275286645917524,0.13619846068482927
1702347121.4944367,[],0,-0.1275286645917524,0.13619846068482927
1702347121.5047138,[],0,-0.1275286645917524,0.13619846068482927
1702347121.5146928,[],0,-0.1275286645917524,0.13619846068482927
1702347121.5245905,[],0,-0.1275286645917524,0.13619846068482927
1702347121.535207,[],0,-0.1275286645917524,0.13619846068482927
1702347121.5447845,[],0,-0.1275286645917524,0.13619846068482927
1702347121.5548334,[],0,-0.1275286645917524,0.13619846068482927
1702347121.5648742,[],0,-0.1275286645917524,0.13619846068482927
1702347121.5747325,[],0,-0.1275286645917524,0.13619846068482927
1702347121.5845494,[],0,-0.1275286645917524,0.13619846068482927
1702347121.5946925,[],0,0.0,0.13619846068482927
1702347121.6048148,[],0,0.0,0.13619846068482927
1702347121.6147933,[],0,0.0,0.13619846068482927
1702347121.6248915,[],0,0.0,0.13619846068482927
1702347121.6348152,[],0,0.0,0.13619846068482927
1702347121.6448236,[],0,0.0,0.13619846068482927
1702347121.654634,[],0,0.0,0.13619846068482927
1702347121.6646388,[],0,0.0,0.13619846068482927
1702347121.6751487,[],0,0.0,0.13619846068482927
1702347121.6847103,[],0,0.0,0.13619846068482927
1702347121.6944497,[],0,0.0,0.13619846068482927
1702347121.7045135,[],0,0.0,0.13619846068482927
1702347121.7145314,[],0,0.0,0.13619846068482927
1702347121.7246697,[],0,0.0,0.13619846068482927
1702347121.734652,[],0,0.0,0.13619846068482927
1702347121.7447186,[],0,0.0,0.13619846068482927
1702347121.7550244,[],0,0.0,0.13619846068482927
1702347121.7650461,[],0,0.0,0.13619846068482927
1702347121.775039,[],0,0.0,0.13619846068482927
1702347121.7846925,[],0,0.0,0.13619846068482927
1702347121.7949252,[],0,0.0,0.13619846068482927
1702347121.804692,[],0,0.0,0.13619846068482927
1702347121.8156412,[],0,0.0,0.13619846068482927
1702347121.8271086,[],0,0.0,0.13619846068482927
1702347121.8417966,[],0,0.0,0.13619846068482927
1702347121.8586984,[],0,0.0,0.13619846068482927
1702347121.8795714,[],0,0.0,0.13619846068482927
1702347121.8863575,[],0,0.0,0.13619846068482927
1702347121.8997774,[],0,0.0,0.13619846068482927
1702347121.9184763,[],0,0.0,0.13619846068482927
1702347121.9309132,[],0,0.0,0.13619846068482927
1702347121.9477563,[],0,0.0,0.13619846068482927
1702347121.9532657,[],0,0.0,0.13619846068482927
1702347121.965154,[],0,0.0,0.13619846068482927
1702347121.9732077,[],0,0.0,0.13619846068482927
1702347121.9822545,[],0,0.0,0.13619846068482927
1702347121.9850314,[],0,0.0,0.13619846068482927
1702347121.9952946,[],0,0.0,0.13619846068482927
1702347121.9986358,[],0,0.0,0.13619846068482927
1702347122.0076003,[],0,0.0,0.13619846068482927
1702347122.0191362,[],0,0.0,0.13619846068482927
1702347122.027941,[],0,0.0,0.13619846068482927
1702347122.0377822,[],0,0.0,0.13619846068482927
1702347122.0478837,[],0,0.0,0.13619846068482927
1702347122.057839,[],0,0.0,0.13619846068482927
1702347122.0678341,[],0,0.0,0.13619846068482927
1702347122.0776753,[],0,0.0,0.13619846068482927
1702347122.0879354,[],0,0.0,0.13619846068482927
1702347122.0979009,[],0,0.0,0.13619846068482927
1702347122.1077247,[],0,0.0,0.13619846068482927
1702347122.1177337,[],0,0.0,0.13619846068482927
1702347122.1276808,[],0,0.0,0.13619846068482927
1702347122.1377552,[],0,0.0,0.13619846068482927
1702347122.1476321,[],0,0.0,0.13619846068482927
1702347122.1577156,[],0,0.0,0.13619846068482927
1702347122.1679244,[],0,0.0,0.13619846068482927
1702347122.1781347,[],0,0.0,0.13619846068482927
1702347122.1878428,[],0,0.0,0.13619846068482927
1702347122.1981864,[],0,0.0,0.13619846068482927
1702347122.208104,[],0,0.0,0.13619846068482927
1702347122.2201936,[],0,0.0,0.13619846068482927
1702347122.2334604,[],0,0.0,0.13619846068482927
1702347122.2447767,[],0,0.0,0.13619846068482927
1702347122.2518928,[],0,0.0,0.13619846068482927
1702347122.2734704,[],0,0.0,0.13619846068482927
1702347122.287792,[],0,0.0,0.13619846068482927
1702347122.2940567,[],0,0.0,0.13619846068482927
1702347122.300525,[],0,0.0,0.13619846068482927
1702347122.304878,[],0,0.0,0.13619846068482927
1702347122.3121784,[],0,0.0,0.13619846068482927
1702347122.3200986,[],0,0.0,0.13619846068482927
1702347122.3285403,[],0,0.0,0.13619846068482927
1702347122.3376288,[],0,0.0,0.13619846068482927
1702347122.3477983,[],0,0.0,0.13619846068482927
1702347122.3582983,[],0,0.0,0.13619846068482927
1702347122.368308,[],0,0.0,0.13619846068482927
1702347122.377905,[],0,0.0,0.13619846068482927
1702347122.3878329,[],0,0.0,0.13619846068482927
1702347122.3978937,[],0,0.0,0.13619846068482927
1702347122.4077098,[],0,0.0,0.13619846068482927
1702347122.4176517,[],0,0.0,0.13619846068482927
1702347122.42814,[],0,0.0,0.13619846068482927
1702347122.4382617,[],0,0.0,0.13619846068482927
1702347122.4478452,[],0,0.0,0.13619846068482927
1702347122.4577718,[],0,0.0,0.13619846068482927
1702347122.4676821,[],0,0.0,0.13619846068482927
1702347122.4794812,[],0,0.0,0.13619846068482927
1702347122.4878316,[],0,0.0,0.13619846068482927
1702347122.4981484,[],0,0.0,0.13619846068482927
1702347122.5079029,[],0,0.0,0.13619846068482927
1702347122.5179193,[],0,0.0,0.13619846068482927
1702347122.5283904,[],0,0.0,0.13619846068482927
1702347122.5378954,[],0,0.0,0.13619846068482927
1702347122.5479057,[],0,0.0,0.13619846068482927
1702347122.557898,[],0,0.0,0.13619846068482927
1702347122.5678878,[],0,0.0,0.13619846068482927
1702347122.5777967,[],0,0.0,0.13619846068482927
1702347122.5880806,[],0,0.0,0.13619846068482927
1702347122.598158,[],0,0.0,0.13619846068482927
1702347122.6075978,[],0,0.0,0.13619846068482927
1702347122.6178515,[],0,0.0,0.13619846068482927
1702347122.6280909,[],0,0.0,0.13619846068482927
1702347122.6381023,[],0,0.0,0.13619846068482927
1702347122.6479461,[],0,0.0,0.13619846068482927
1702347122.6577907,[],0,0.0,0.13619846068482927
1702347122.6677432,[],0,0.0,0.13619846068482927
1702347122.6778557,[],0,0.0,0.13619846068482927
1702347122.6881897,[],0,0.0,0.13619846068482927
1702347122.6979434,[],0,0.0,0.13619846068482927
1702347122.7080197,[],0,0.0,0.13619846068482927
1702347122.7178898,[],0,0.0,0.13619846068482927
1702347122.727812,[],0,0.0,0.13619846068482927
1702347122.7379324,[],0,0.0,0.13619846068482927
1702347122.7481995,[],0,0.0,0.13619846068482927
1702347122.757914,[],0,0.0,0.13619846068482927
1702347122.7682486,[],0,0.0,0.13619846068482927
1702347122.7778525,[],0,0.0,0.13619846068482927
1702347122.7878451,[],0,0.0,0.13619846068482927
1702347122.7978673,[],0,0.0,0.13619846068482927
1702347122.8076327,[],0,0.0,0.13619846068482927
1702347122.8183491,[],0,0.0,0.13619846068482927
1702347122.8275123,[],0,0.0,0.13619846068482927
1702347122.8378325,[],0,0.0,0.13619846068482927
1702347122.8480372,[],0,0.0,0.13619846068482927
1702347122.8578117,[],0,0.0,0.13619846068482927
1702347122.8683636,[],0,0.0,0.13619846068482927
1702347122.8781466,[],0,0.0,0.13619846068482927
1702347122.888239,[],0,0.0,0.13619846068482927
1702347122.897578,[],0,0.0,0.13619846068482927
1702347122.9080398,[],0,0.0,0.13619846068482927
1702347122.9182324,[],0,0.0,0.13619846068482927
1702347122.9279683,[],0,0.0,0.13619846068482927
1702347122.9377813,[],0,0.0,0.13619846068482927
